   256    0.53756E+04    0.29275E+01    0.74495E+02    0.18779E+07    0.93435E+03
   257    0.53545E+04    0.30243E+01    0.76047E+02    0.18695E+07    0.92660E+03
   258    0.53328E+04    0.31235E+01    0.77584E+02    0.18611E+07    0.91895E+03
   259    0.53106E+04    0.32249E+01    0.79107E+02    0.18528E+07    0.91139E+03
   260    0.52881E+04    0.33286E+01    0.80616E+02    0.18446E+07    0.90392E+03
   261    0.52650E+04    0.34345E+01    0.82102E+02    0.18364E+07    0.89654E+03
   262    0.52414E+04    0.35427E+01    0.83574E+02    0.18283E+07    0.88924E+03
   263    0.52175E+04    0.36532E+01    0.85031E+02    0.18202E+07    0.88202E+03
   264    0.51931E+04    0.37659E+01    0.86466E+02    0.18122E+07    0.87488E+03
   265    0.51683E+04    0.38809E+01    0.87879E+02    0.18042E+07    0.86782E+03
   266    0.51431E+04    0.39982E+01    0.89277E+02    0.17963E+07    0.86084E+03
   267    0.51174E+04    0.41176E+01    0.90646E+02    0.17885E+07    0.85393E+03
   268    0.50914E+04    0.42393E+01    0.92000E+02    0.17807E+07    0.84709E+03
   269    0.50649E+04    0.43632E+01    0.93331E+02    0.17729E+07    0.84032E+03
   270    0.50380E+04    0.44892E+01    0.94641E+02    0.17652E+07    0.83361E+03
   271    0.50108E+04    0.46175E+01    0.95921E+02    0.17576E+07    0.82697E+03
   272    0.49832E+04    0.47479E+01    0.97179E+02    0.17500E+07    0.82039E+03
   273    0.49552E+04    0.48804E+01    0.98414E+02    0.17424E+07    0.81388E+03
   274    0.49269E+04    0.50151E+01    0.99620E+02    0.17349E+07    0.80742E+03
   275    0.48982E+04    0.51518E+01    0.10080E+03    0.17275E+07    0.80101E+03
   276    0.48692E+04    0.52906E+01    0.10196E+03    0.17201E+07    0.79466E+03
   277    0.48398E+04    0.54315E+01    0.10309E+03    0.17128E+07    0.78836E+03
   278    0.48102E+04    0.55745E+01    0.10418E+03    0.17055E+07    0.78211E+03
   279    0.47802E+04    0.57194E+01    0.10525E+03    0.16982E+07    0.77592E+03
   280    0.47500E+04    0.58663E+01    0.10630E+03    0.16910E+07    0.76977E+03
   281    0.47195E+04    0.60152E+01    0.10732E+03    0.16839E+07    0.76368E+03
   282    0.46886E+04    0.61659E+01    0.10830E+03    0.16767E+07    0.75763E+03
   283    0.46576E+04    0.63186E+01    0.10925E+03    0.16697E+07    0.75164E+03
   284    0.46262E+04    0.64730E+01    0.11018E+03    0.16627E+07    0.74571E+03
   285    0.45946E+04    0.66294E+01    0.11107E+03    0.16557E+07    0.73982E+03
   286    0.45628E+04    0.67875E+01    0.11193E+03    0.16488E+07    0.73398E+03
   287    0.45307E+04    0.69474E+01    0.11275E+03    0.16419E+07    0.72820E+03
   288    0.44985E+04    0.71090E+01    0.11355E+03    0.16351E+07    0.72247E+03
   289    0.44660E+04    0.72722E+01    0.11432E+03    0.16283E+07    0.71679E+03
   290    0.44334E+04    0.74370E+01    0.11504E+03    0.16215E+07    0.71117E+03
   291    0.44006E+04    0.76040E+01    0.11574E+03    0.16148E+07    0.70560E+03
   292    0.43676E+04    0.77717E+01    0.11640E+03    0.16081E+07    0.70008E+03
   293    0.43344E+04    0.79410E+01    0.11702E+03    0.16015E+07    0.69461E+03
   294    0.43011E+04    0.81124E+01    0.11762E+03    0.15949E+07    0.68919E+03
   295    0.42677E+04    0.82847E+01    0.11817E+03    0.15884E+07    0.68383E+03
   296    0.42341E+04    0.84585E+01    0.11869E+03    0.15819E+07    0.67852E+03
   297    0.42003E+04    0.86330E+01    0.11918E+03    0.15754E+07    0.67327E+03
   298    0.41665E+04    0.88097E+01    0.11963E+03    0.15690E+07    0.66807E+03
   299    0.41326E+04    0.89873E+01    0.12004E+03    0.15626E+07    0.66292E+03
   300    0.40985E+04    0.91655E+01    0.12041E+03    0.15563E+07    0.65782E+03
   301    0.40644E+04    0.93453E+01    0.12075E+03    0.15500E+07    0.65278E+03
   302    0.40302E+04    0.95259E+01    0.12105E+03    0.15437E+07    0.64780E+03
   303    0.39960E+04    0.97079E+01    0.12131E+03    0.15375E+07    0.64286E+03
   304    0.39617E+04    0.98908E+01    0.12154E+03    0.15313E+07    0.63798E+03
   305    0.39274E+04    0.10074E+02    0.12173E+03    0.15251E+07    0.63315E+03
   306    0.38930E+04    0.10259E+02    0.12188E+03    0.15190E+07    0.62837E+03
   307    0.38587E+04    0.10444E+02    0.12199E+03    0.15129E+07    0.62364E+03
   308    0.38243E+04    0.10630E+02    0.12207E+03    0.15069E+07    0.61896E+03
   309    0.37900E+04    0.10817E+02    0.12210E+03    0.15009E+07    0.61433E+03
   310    0.37556E+04    0.11004E+02    0.12210E+03    0.14949E+07    0.60975E+03
   311    0.37213E+04    0.11192E+02    0.12206E+03    0.14890E+07    0.60522E+03
   312    0.36871E+04    0.11380E+02    0.12198E+03    0.14831E+07    0.60074E+03
   313    0.36528E+04    0.11569E+02    0.12186E+03    0.14772E+07    0.59630E+03
   314    0.36187E+04    0.11758E+02    0.12171E+03    0.14713E+07    0.59191E+03
   315    0.35845E+04    0.11947E+02    0.12151E+03    0.14655E+07    0.58756E+03
   316    0.35505E+04    0.12137E+02    0.12128E+03    0.14598E+07    0.58326E+03
   317    0.35165E+04    0.12326E+02    0.12101E+03    0.14540E+07    0.57901E+03
   318    0.34827E+04    0.12515E+02    0.12070E+03    0.14483E+07    0.57479E+03
   319    0.34490E+04    0.12705E+02    0.12035E+03    0.14427E+07    0.57063E+03
   320    0.34153E+04    0.12895E+02    0.11997E+03    0.14370E+07    0.56650E+03
   321    0.33818E+04    0.13084E+02    0.11954E+03    0.14314E+07    0.56242E+03
   322    0.33485E+04    0.13273E+02    0.11908E+03    0.14258E+07    0.55837E+03
